Date	00:00	00:10	00:20	00:30	00:40	00:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	2:00	2:10	2:20	2:30	2:40	2:50	2:00	2:10	2:20	2:30	2:40	2:50	2:00	2:10	2:20	2:30	2:40	2:50	2:00	2:10	2:20	2:30	2:40	2:50
2019/11/02	0	0	0	0	0	0	0	4	0	16	24	16	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	4	5	0	4	4	12	5	5	5	4	13	1	0	0	0	0	0	0	0	1	1	3	7	0	0	2	0	0	0	0	0	0	0	1	1	1	1	3	5	1	0	0	0	1	3	0	0	2	0	1	1	3	0	1	0	0	0	0	0	24	4	0	0	8	8	8	8	0	8	0	0	16	0	0	0	0	8	0	0	0	4
2019/11/03	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	4	0	0	0	0	0	0	0	16	20	20	4	16
2019/11/04	0	0	0	16	16	0	0	0	0	0	0	0	16	16	16	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	8	0	0	0	0	0	0	0	0	16	24	16	16	16	8	16	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	24	12	0	4	8	8	0	0	0	1	0	0	0
2019/11/05	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	1	0	5	1	1	4	12	0	0	16	0	0	0	0	0	4	4	0	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	5	9	1	4	1	9	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	4	4	4	0	0	4
2019/11/06	0	4	4	20	4	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	5	4	5	4	5	5	4	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	16	0	12	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	8	0	0	0	0	0	8	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/11/07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	7	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	8	0	0	0	1	1	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	6	4	0	4	4	4	1	0	0	0	8	0	0	0	0	0	0	0	0	4	4	4	0	0	0	4	4	0	0	0	0	0	0	0
2019/11/08	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	1	0	4	4	12	4	8	8	16	8	4	4	8	0	0	4	0	0	4	8	0	0	3	4	0	0	0	0	0	1	2	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	2	0
2019/11/09	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	5	1	1	1	1	0	0	0	0	1	1	0	0	1	5	12	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	9	0	0	0	1	0	0	0	9	1	0	0	1	0	0	1	1	0	1	5	5	0	4	0	4	0	4	4	4	4	0	0	0	0	0	0	0	0	12	8	9	4	12	0	0	0	1	0	0	0	8	0	0	0
2019/11/10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	9	0	0	8	0	0	0	8	0	8	8	9	9	9	1	0	0	0	0	0	0	0	1	0	0	9	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	4	1	9	0	1	8	8	0	0	8	0	10	0	9	1	1	1	1	8	0	0	0	2	0	4	4	4	4	12	4	4	6	7	0	0	0	0
2019/11/11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	1	5	5	4	4	4	5	5	13	5	1	9	9	0	8	8	9	9	1	8	1	9	9	9	1	9	0	4	1	5	9	9	9	1	1	13	8	1	1	1	1	0	8	0	0	0	0	1	1	9	9	9	0	0	9	1	5	9	0	1	9	1	1	1	0	0	4	1	5	1	1	0	0	1	0	0	4	0	4	0	4	4	0	0	4	8	0	0	0	0	0
2019/11/12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	5	5	1	1	0	1	0	1	9	16	0	0	0	0	0	0	0	0	0	16	0	0	17	1	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	9	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	8	8	8	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
2019/11/13	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	1	1	3	0	1	1	8	0	0	0	0	0	0	8	1	1	4	4	1	1	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
2019/11/14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	9	16	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	1	1	1	0	9	0	0	0	0	0	16	24	24	8	16	0	12	4	0	0	0	0	0	0	0	0	0	0	0	24	0	8	0	0	0	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
2019/11/15	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	5	5	13	13	5	1	13	0	0	0	0	0	0	0	4	0	0	0	4	0	0	4	0	0	0	4	4	4	0	0	4	4	1	4	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	4	0	4	4	0	0	0
2019/11/16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	4	5	4	0	0	0	0	0	0	0	0	1	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/11/17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	4	0	0	0	0	0	0	0	0	0	1	1	1	4	1	5	1	0	0	0	0	0	1	1	0	0	0	5	13	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
2019/11/18	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	6	4	0	0	0	0	0	0	5	0	4	5	5	1	1	0	0	9	9	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	0
2019/11/19	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	1	1	1	0	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	4	0	0	0	0	0	0	4	5	4	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/11/20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	4	5	1	8	5	4	4	4	0	0	0	0	0	0	4	0	0	4	4	5	0	0	0	20	20	4	4	4	4	5	1	2	0	0	0	0	0	4	0	4	0	4	4	1	0	4	4	4	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	4	5	0	0	0	0	0	0	1	5	5	5	0	0	1	1	0	0	0	0	0	0	0	4	0
2019/11/21	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	0	4	4	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	2	8	9	5	0	0	0	0	0	0	0	0	4
2019/11/22	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	4	5	5	15	1	5	4	4	0	0	0	0	0	0	12	6	0	0	9	11	9	5	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	1	9	1	1	6	5	2	4	0	4	0	0	0	0	0	0	4	1	1	0	0	1	1	0	0	0	0	0	0	4	0	5	4	0	0	0	0	0	0
2019/11/23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	4	4	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/11/24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	4	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/11/25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	4	4	4	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2019/11/26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	7	1	4	0	1	2	0	0	0	0	0	0	0	4	4	4	4	0	0	0	16	0	0	0	0	0	0	0	0	0	8	0	4	16	16	16	16	0	0	0	16	12	4	16	16	16	1	1	0	0	0	0	5	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/11/27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	5	0	1	1	0	0	0	0	4	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	1	1	1	1	4	4	0	1	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	12	0	0	0	4	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/11/28	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	5	4	7	4	0	5	1	0	0	0	0	0	0	5	9	0	0	0	0	0	0	0	0	0	1	9	4	4	4	4	4	1	1	1	0	4	16	0	0	16	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12
2019/11/29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	1	9	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	9	1	0	1	1	1	0	0	0	0	0	0	0	0	0	7	4	4	0	1	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
2019/11/30	0	0	0	0	0	12	4	4	0	0	4	0	4	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	4	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/12/01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	16	0	0	0	0	0	0	0	0	1	1	4	1	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
2019/12/02	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	8	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/12/03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	4	16	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/12/04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	5	1	9	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	8	0	0	16	0	0	0	16	0	16	0	1	0	0	0	16	0	16	1	1	0	0	0	0	0	9	1	1	8	1	0	0	0	0	4	0	4	4	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0
2019/12/05	0	0	0	0	0	0	0	0	0	0	16	4	0	0	0	0	0	0	0	0	0	8	8	0	0	8	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	1	0	1	1	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	1	1	0	0	8	8	0	1	1	1	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5	4	16	16	0	0	0	4	4	20	0	0	4	0	0	0	4	8	0	0	0	13	0	0
2019/12/06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	4	8	0	0	0	8	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	5	5	0	2	1	1	5	13	4	4	9	1	9	0	0	0	0	1	1	1	9	1	1	1	1	1	4	4	12	1	0	0	16	0	0	8	20	16	4	0	0	16	24	8	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0
2019/12/07	0	0	0	4	0	4	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	2	0	2	4	2	1	0	4	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	8	8	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/12/08	0	6	0	0	0	0	8	8	0	0	8	1	0	0	16	8	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	8	8	8	0	0
2019/12/09	0	0	0	0	0	0	0	0	0	0	0	0	8	4	8	8	0	0	0	0	0	0	0	0	0	0	0	8	2	0	8	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16	16	16	0	8	4	0	0	5	5	5	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	8	12	0	0	0	0	0	0	0	1	0
2019/12/10	0	0	0	4	0	0	0	0	8	4	4	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	8	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/12/11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	8	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	16	16	16	0	0	0	1	0	0	0	0	0	1	1	1	4	0	4	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2019/12/12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	16	0	0	16	0	16	0	0	8	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	2	0	0	0	0	0	0	0	16	16	16	0	0
2019/12/13	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	16	16	0	5	5	0	0	0	1	1	0	5	13	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	5	1	0	0	0	4	0	0	0	0	0	0	0	0	0
2019/12/14	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	16	16	16	0	16	0	16	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	16	16	0	0	16	0	0	16	8	16	0	0	8	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	9	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	4	4	4	4	0	4	4	0	0	0	0	0	0	0
2019/12/15	0	0	0	1	1	11	0	0	1	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	16	0	8	8
2019/12/16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	4	4	0	0	0
